region,year,sido,sigungu,cases,population,crude_rate,idarea
부산시동래구,2004,부산시,동래구,1,279366,0.35795336583549897,111
부산시동래구,2005,부산시,동래구,0,276095,0,111
부산시동래구,2006,부산시,동래구,1,279528,0.35774591454165594,111
부산시동래구,2007,부산시,동래구,0,284901,0,111
부산시동래구,2008,부산시,동래구,1,282673,0.35376565855246167,111
부산시동래구,2009,부산시,동래구,0,281644,0,111
부산시동래구,2010,부산시,동래구,1,282779,0.3536330491302395,111
부산시동래구,2011,부산시,동래구,1,283742,0.35243284392159074,111
부산시동래구,2012,부산시,동래구,0,278767,0,111
부산시동래구,2013,부산시,동래구,0,276689,0,111
부산시동래구,2014,부산시,동래구,0,275971,0,111
부산시동래구,2015,부산시,동래구,0,272837,0,111
부산시동래구,2016,부산시,동래구,0,272745,0,111
부산시동래구,2017,부산시,동래구,0,270727,0,111
부산시동래구,2018,부산시,동래구,0,266515,0,111
부산시동래구,2019,부산시,동래구,0,271247,0,111
부산시동래구,2020,부산시,동래구,1,270745,0.3693512345565015,111
부산시동래구,2021,부산시,동래구,2,266866,0.7494397937541688,111
부산시동래구,2022,부산시,동래구,0,273226,0,111
부산시동래구,2023,부산시,동래구,0,270815,0,111
부산시동래구,2024,부산시,동래구,1,274370,0.364471334329555,111
부산시부산진구,2001,부산시,부산진구,0,426518,0,112
부산시부산진구,2002,부산시,부산진구,15,420645,3.565952287558393,112
부산시부산진구,2003,부산시,부산진구,1,410603,0.24354425077264413,112
부산시부산진구,2004,부산시,부산진구,1,405534,0.2465884488107039,112
부산시부산진구,2005,부산시,부산진구,0,410610,0,112
부산시부산진구,2006,부산시,부산진구,1,405775,0.24644199371572917,112
부산시부산진구,2007,부산시,부산진구,0,402359,0,112
부산시부산진구,2008,부산시,부산진구,0,400516,0,112
부산시부산진구,2009,부산시,부산진구,1,395689,0.2527237300000758,112
부산시부산진구,2010,부산시,부산진구,1,395826,0.2526362593664893,112
부산시부산진구,2011,부산시,부산진구,0,395044,0,112
부산시부산진구,2012,부산시,부산진구,0,392731,0,112
부산시부산진구,2013,부산시,부산진구,0,389765,0,112
부산시부산진구,2014,부산시,부산진구,0,387378,0,112
부산시부산진구,2015,부산시,부산진구,0,381572,0,112
부산시부산진구,2016,부산시,부산진구,2,376526,0.5311718181480164,112
부산시부산진구,2017,부산시,부산진구,1,371703,0.2690319959752813,112
부산시부산진구,2018,부산시,부산진구,0,362357,0,112
부산시부산진구,2019,부산시,부산진구,0,357880,0,112
부산시부산진구,2020,부산시,부산진구,2,359886,0.5557315372090051,112
부산시부산진구,2021,부산시,부산진구,1,353159,0.2831585772980442,112
부산시부산진구,2022,부산시,부산진구,0,355917,0,112
부산시부산진구,2023,부산시,부산진구,0,359508,0,112
부산시부산진구,2024,부산시,부산진구,0,359281,0,112
부산시북구,2001,부산시,북구,2,311481,0.6420937392649952,113
부산시북구,2002,부산시,북구,5,320976,1.5577488659588254,113
부산시북구,2003,부산시,북구,0,326710,0,113
부산시북구,2004,부산시,북구,0,333316,0,113
부산시북구,2005,부산시,북구,0,335699,0,113
부산시북구,2006,부산시,북구,0,330446,0,113
부산시북구,2007,부산시,북구,1,325302,0.30740665596891503,113
부산시북구,2008,부산시,북구,0,318859,0,113
부산시북구,2009,부산시,북구,0,314227,0,113
부산시북구,2010,부산시,북구,0,312218,0,113
부산시북구,2011,부산시,북구,0,307988,0,113
부산시북구,2012,부산시,북구,0,312937,0,113
부산시북구,2013,부산시,북구,1,309719,0.32287331419770826,113
부산시북구,2014,부산시,북구,0,306974,0,113
부산시북구,2015,부산시,북구,0,310484,0,113
부산시북구,2016,부산시,북구,1,310202,0.3223705843289212,113
부산시북구,2017,부산시,북구,0,302924,0,113
부산시북구,2018,부산시,북구,0,296952,0,113
부산시북구,2019,부산시,북구,0,291132,0,113
부산시북구,2020,부산시,북구,0,283952,0,113
부산시북구,2021,부산시,북구,1,283211,0.3530936298378241,113
부산시북구,2022,부산시,북구,0,278857,0,113
부산시북구,2023,부산시,북구,0,273596,0,113
부산시북구,2024,부산시,북구,4,267692,1.4942545910972311,113
부산시사상구,2001,부산시,사상구,0,300309,0,114
부산시사상구,2002,부산시,사상구,10,294090,3.4003196300452245,114
부산시사상구,2003,부산시,사상구,1,287938,0.34729698754593,114
부산시사상구,2004,부산시,사상구,0,282097,0,114
부산시사상구,2005,부산시,사상구,0,277481,0,114
부산시사상구,2006,부산시,사상구,0,271484,0,114
부산시사상구,2007,부산시,사상구,0,265512,0,114
부산시사상구,2008,부산시,사상구,0,260897,0,114
부산시사상구,2009,부산시,사상구,0,255274,0,114
부산시사상구,2010,부산시,사상구,1,257843,0.3878329060707485,114
부산시사상구,2011,부산시,사상구,0,254413,0,114
부산시사상구,2012,부산시,사상구,1,250424,0.39932274861834327,114
부산시사상구,2013,부산시,사상구,1,246797,0.40519131107752526,114
부산시사상구,2014,부산시,사상구,0,242953,0,114
부산시사상구,2015,부산시,사상구,0,237711,0,114
부산시사상구,2016,부산시,사상구,1,232800,0.42955326460481097,114
부산시사상구,2017,부산시,사상구,0,229219,0,114
부산시사상구,2018,부산시,사상구,0,223361,0,114
부산시사상구,2019,부산시,사상구,1,218094,0.45851788678276334,114
부산시사상구,2020,부산시,사상구,0,212586,0,114
부산시사상구,2021,부산시,사상구,0,208298,0,114
부산시사상구,2022,부산시,사상구,0,203789,0,114
부산시사상구,2023,부산시,사상구,0,202932,0,114
부산시사상구,2024,부산시,사상구,0,198635,0,114
부산시사하구,2001,부산시,사하구,1,383864,0.26050893024612887,115
부산시사하구,2002,부산시,사하구,3,378236,0.7931555959771148,115
부산시사하구,2003,부산시,사하구,0,375283,0,115
부산시사하구,2004,부산시,사하구,0,374248,0,115
부산시사하구,2005,부산시,사하구,0,371909,0,115
부산시사하구,2006,부산시,사하구,0,366865,0,115
부산시사하구,2007,부산시,사하구,0,364693,0,115
부산시사하구,2008,부산시,사하구,0,365368,0,115
부산시사하구,2009,부산시,사하구,0,359800,0,115
부산시사하구,2010,부산시,사하구,0,358730,0,115
부산시사하구,2011,부산시,사하구,0,355443,0,115
부산시사하구,2012,부산시,사하구,0,352726,0,115
부산시사하구,2013,부산시,사하구,0,349110,0,115
부산시사하구,2014,부산시,사하구,0,343371,0,115
부산시사하구,2015,부산시,사하구,1,337781,0.2960498074196003,115
부산시사하구,2016,부산시,사하구,0,334603,0,115
부산시사하구,2017,부산시,사하구,0,333301,0,115
부산시사하구,2018,부산시,사하구,0,327791,0,115
부산시사하구,2019,부산시,사하구,0,321004,0,115
부산시사하구,2020,부산시,사하구,0,311757,0,115
부산시사하구,2021,부산시,사하구,0,306003,0,115
부산시사하구,2022,부산시,사하구,0,301987,0,115
부산시사하구,2023,부산시,사하구,0,297831,0,115
부산시사하구,2024,부산시,사하구,1,292491,0.3418908615991603,115
부산시서구,2001,부산시,서구,0,151874,0,116
부산시서구,2002,부산시,서구,4,148020,2.7023375219564922,116
부산시서구,2003,부산시,서구,1,144305,0.6929766813346732,116
부산시서구,2004,부산시,서구,0,142460,0,116
부산시서구,2005,부산시,서구,0,139607,0,116
부산시서구,2006,부산시,서구,0,136226,0,116
부산시서구,2007,부산시,서구,0,132803,0,116
부산시서구,2008,부산시,서구,0,129385,0,116
부산시서구,2009,부산시,서구,0,125785,0,116
부산시서구,2010,부산시,서구,0,126040,0,116
부산시서구,2011,부산시,서구,0,123718,0,116
부산시서구,2012,부산시,서구,0,120828,0,116
부산시서구,2013,부산시,서구,0,118783,0,116
부산시서구,2014,부산시,서구,0,118115,0,116
부산시서구,2015,부산시,서구,0,115963,0,116
부산시서구,2016,부산시,서구,0,112973,0,116
부산시서구,2017,부산시,서구,1,110039,0.9087687092758023,116
부산시서구,2018,부산시,서구,0,110534,0,116
부산시서구,2019,부산시,서구,0,108229,0,116
부산시서구,2020,부산시,서구,1,108135,0.9247699634715864,116
부산시서구,2021,부산시,서구,0,105164,0,116
부산시서구,2022,부산시,서구,0,105192,0,116
부산시서구,2023,부산시,서구,0,104089,0,116
부산시서구,2024,부산시,서구,0,103188,0,116
부산시수영구,2001,부산시,수영구,0,181075,0,117
부산시수영구,2002,부산시,수영구,5,177881,2.8108679398024523,117
부산시수영구,2003,부산시,수영구,0,177119,0,117
부산시수영구,2004,부산시,수영구,0,180576,0,117
부산시수영구,2005,부산시,수영구,0,178684,0,117
부산시수영구,2006,부산시,수영구,0,177814,0,117
부산시수영구,2007,부산시,수영구,0,178253,0,117
부산시수영구,2008,부산시,수영구,0,177140,0,117
부산시수영구,2009,부산시,수영구,0,177292,0,117
부산시수영구,2010,부산시,수영구,1,178267,0.5609563183314915,117
부산시수영구,2011,부산시,수영구,0,176691,0,117
부산시수영구,2012,부산시,수영구,0,176666,0,117
부산시수영구,2013,부산시,수영구,0,175098,0,117
부산시수영구,2014,부산시,수영구,0,178480,0,117
부산시수영구,2015,부산시,수영구,0,179795,0,117
부산시수영구,2016,부산시,수영구,0,179324,0,117
부산시수영구,2017,부산시,수영구,0,179996,0,117
부산시수영구,2018,부산시,수영구,0,176246,0,117
부산시수영구,2019,부산시,수영구,0,176148,0,117
부산시수영구,2020,부산시,수영구,1,176894,0.565310298823024,117
부산시수영구,2021,부산시,수영구,0,175095,0,117
부산시수영구,2022,부산시,수영구,0,174806,0,117
부산시수영구,2023,부산시,수영구,0,174518,0,117
부산시수영구,2024,부산시,수영구,1,171918,0.581672657895043,117
부산시연제구,2001,부산시,연제구,0,226267,0,118
부산시연제구,2002,부산시,연제구,11,228268,4.818897085881507,118
부산시연제구,2003,부산시,연제구,0,225473,0,118
부산시연제구,2004,부산시,연제구,0,221853,0,118
부산시연제구,2005,부산시,연제구,0,217763,0,118
부산시연제구,2006,부산시,연제구,0,214809,0,118
부산시연제구,2007,부산시,연제구,0,212658,0,118
부산시연제구,2008,부산시,연제구,0,212810,0,118
부산시연제구,2009,부산시,연제구,0,210390,0,118
부산시연제구,2010,부산시,연제구,0,212696,0,118
부산시연제구,2011,부산시,연제구,0,213326,0,118
부산시연제구,2012,부산시,연제구,0,211536,0,118
부산시연제구,2013,부산시,연제구,2,209290,0.9556118304744613,118
부산시연제구,2014,부산시,연제구,0,208012,0,118
부산시연제구,2015,부산시,연제구,0,210718,0,118
부산시연제구,2016,부산시,연제구,0,207268,0,118
부산시연제구,2017,부산시,연제구,2,206742,0.9673893064786062,118
부산시연제구,2018,부산시,연제구,1,207840,0.481139337952271,118
부산시연제구,2019,부산시,연제구,0,209395,0,118
부산시연제구,2020,부산시,연제구,1,209157,0.47810974531093864,118
부산시연제구,2021,부산시,연제구,1,207144,0.48275595720851194,118
부산시연제구,2022,부산시,연제구,0,203536,0,118
부산시연제구,2023,부산시,연제구,0,205766,0,118
부산시연제구,2024,부산시,연제구,0,212589,0,118
부산시영도구,2001,부산시,영도구,0,179841,0,119
부산시영도구,2002,부산시,영도구,2,174678,1.1449638763896999,119
부산시영도구,2003,부산시,영도구,1,170355,0.5870094802031053,119
부산시영도구,2004,부산시,영도구,0,166054,0,119
부산시영도구,2005,부산시,영도구,0,162961,0,119
부산시영도구,2006,부산시,영도구,0,158780,0,119
부산시영도구,2007,부산시,영도구,0,155273,0,119
부산시영도구,2008,부산시,영도구,0,152118,0,119
부산시영도구,2009,부산시,영도구,0,148139,0,119
부산시영도구,2010,부산시,영도구,0,146798,0,119
부산시영도구,2011,부산시,영도구,0,143205,0,119
부산시영도구,2012,부산시,영도구,0,139765,0,119
부산시영도구,2013,부산시,영도구,0,135816,0,119
부산시영도구,2014,부산시,영도구,0,132102,0,119
부산시영도구,2015,부산시,영도구,0,129385,0,119
부산시영도구,2016,부산시,영도구,0,126362,0,119
부산시영도구,2017,부산시,영도구,0,123521,0,119
부산시영도구,2018,부산시,영도구,0,120109,0,119
부산시영도구,2019,부산시,영도구,0,116711,0,119
부산시영도구,2020,부산시,영도구,0,113342,0,119
부산시영도구,2021,부산시,영도구,0,110638,0,119
부산시영도구,2022,부산시,영도구,0,108156,0,119
부산시영도구,2023,부산시,영도구,0,106548,0,119
부산시영도구,2024,부산시,영도구,0,103737,0,119
부산시중구,2001,부산시,중구,0,57056,0,120
부산시중구,2002,부산시,중구,2,55671,3.592534712866663,120
부산시중구,2003,부산시,중구,0,54371,0,120
부산시중구,2004,부산시,중구,0,53179,0,120
부산시중구,2005,부산시,중구,0,51957,0,120
부산시중구,2006,부산시,중구,0,50766,0,120
부산시중구,2007,부산시,중구,0,50004,0,120
부산시중구,2008,부산시,중구,0,49565,0,120
부산시중구,2009,부산시,중구,0,48905,0,120
부산시중구,2010,부산시,중구,0,49442,0,120
부산시중구,2011,부산시,중구,0,48686,0,120
부산시중구,2012,부산시,중구,0,48148,0,120
부산시중구,2013,부산시,중구,0,47345,0,120
부산시중구,2014,부산시,중구,0,46737,0,120
부산시중구,2015,부산시,중구,0,45816,0,120
부산시중구,2016,부산시,중구,1,45208,2.2119978764820383,120
부산시중구,2017,부산시,중구,0,44218,0,120
부산시중구,2018,부산시,중구,0,42795,0,120
부산시중구,2019,부산시,중구,0,41910,0,120
부산시중구,2020,부산시,중구,0,41523,0,120
부산시중구,2021,부산시,중구,0,40524,0,120
부산시중구,2022,부산시,중구,0,39689,0,120
부산시중구,2023,부산시,중구,0,38619,0,120
부산시중구,2024,부산시,중구,1,37537,2.664038149026294,120
부산시해운대구,2001,부산시,해운대구,1,407562,0.245361441940122,121
부산시해운대구,2002,부산시,해운대구,19,401663,4.730333637900429,121
부산시해운대구,2003,부산시,해운대구,1,403585,0.24777927821896253,121
부산시해운대구,2004,부산시,해운대구,0,403432,0,121
부산시해운대구,2005,부산시,해운대구,0,404599,0,121
부산시해운대구,2006,부산시,해운대구,0,418875,0,121
부산시해운대구,2007,부산시,해운대구,0,423816,0,121
부산시해운대구,2008,부산시,해운대구,0,424455,0,121
부산시해운대구,2009,부산시,해운대구,0,424974,0,121
부산시해운대구,2010,부산시,해운대구,0,426729,0,121
부산시해운대구,2011,부산시,해운대구,0,425618,0,121
부산시해운대구,2012,부산시,해운대구,2,428188,0.46708455164553886,121
부산시해운대구,2013,부산시,해운대구,0,425536,0,121
부산시해운대구,2014,부산시,해운대구,2,423531,0.4722204513955295,121
부산시해운대구,2015,부산시,해운대구,2,422818,0.4730167589837708,121
부산시해운대구,2016,부산시,해운대구,1,419853,0.23817860060544999,121
부산시해운대구,2017,부산시,해운대구,0,412039,0,121
부산시해운대구,2018,부산시,해운대구,0,409347,0,121
부산시해운대구,2019,부산시,해운대구,1,406102,0.24624355457495897,121
부산시해운대구,2020,부산시,해운대구,0,402169,0,121
부산시해운대구,2021,부산시,해운대구,0,396438,0,121
부산시해운대구,2022,부산시,해운대구,1,386785,0.2585415670204377,121
부산시해운대구,2023,부산시,해운대구,0,380448,0,121
부산시해운대구,2024,부산시,해운대구,0,376404,0,121
서울시강남구,2001,서울시,강남구,1,540640,0.18496596626220776,122
서울시강남구,2002,서울시,강남구,2,535138,0.3737353729318419,122
서울시강남구,2003,서울시,강남구,0,528977,0,122
서울시강남구,2004,서울시,강남구,0,531517,0,122
서울시강남구,2005,서울시,강남구,0,540909,0,122
서울시강남구,2006,서울시,강남구,2,556964,0.35908963595492704,122
서울시강남구,2007,서울시,강남구,1,560958,0.1782664655820935,122
서울시강남구,2008,서울시,강남구,0,557832,0,122
서울시강남구,2009,서울시,강남구,0,562138,0,122
서울시강남구,2010,서울시,강남구,0,570095,0,122
서울시강남구,2011,서울시,강남구,0,565710,0,122
서울시강남구,2012,서울시,강남구,0,564197,0,122
서울시강남구,2013,서울시,강남구,0,563599,0,122
서울시강남구,2014,서울시,강남구,0,578114,0,122
서울시강남구,2015,서울시,강남구,0,576495,0,122
서울시강남구,2016,서울시,강남구,1,567115,0.17633107923437044,122
서울시강남구,2017,서울시,강남구,0,556164,0,122
서울시강남구,2018,서울시,강남구,0,542364,0,122
서울시강남구,2019,서울시,강남구,0,545169,0,122
서울시강남구,2020,서울시,강남구,0,539231,0,122
서울시강남구,2021,서울시,강남구,0,533042,0,122
서울시강남구,2022,서울시,강남구,0,529102,0,122
서울시강남구,2023,서울시,강남구,0,544873,0,122
서울시강남구,2024,서울시,강남구,0,557345,0,122
서울시강동구,2001,서울시,강동구,0,489241,0,123
서울시강동구,2002,서울시,강동구,0,481470,0,123
서울시강동구,2003,서울시,강동구,0,477230,0,123
서울시강동구,2004,서울시,강동구,1,471145,0.212248883040253,123
서울시강동구,2005,서울시,강동구,1,464059,0.21548984073145874,123
서울시강동구,2006,서울시,강동구,0,461760,0,123
서울시강동구,2007,서울시,강동구,0,464546,0,123
서울시강동구,2008,서울시,강동구,0,469024,0,123
서울시강동구,2009,서울시,강동구,0,484745,0,123
서울시강동구,2010,서울시,강동구,0,491871,0,123
서울시강동구,2011,서울시,강동구,0,495138,0,123
서울시강동구,2012,서울시,강동구,0,487905,0,123
서울시강동구,2013,서울시,강동구,0,483379,0,123
서울시강동구,2014,서울시,강동구,0,476597,0,123
서울시강동구,2015,서울시,강동구,0,458658,0,123
서울시강동구,2016,서울시,강동구,2,444168,0.45028007420615623,123
서울시강동구,2017,서울시,강동구,1,436223,0.22924054898526672,123
서울시강동구,2018,서울시,강동구,2,427573,0.46775638312054313,123
서울시강동구,2019,서울시,강동구,0,436067,0,123
서울시강동구,2020,서울시,강동구,1,459970,0.2174054829662804,123
서울시강동구,2021,서울시,강동구,2,462664,0.432279148582989,123
서울시강동구,2022,서울시,강동구,0,460067,0,123
서울시강동구,2023,서울시,강동구,0,459167,0,123
서울시강동구,2024,서울시,강동구,0,476942,0,123
서울시강북구,2001,서울시,강북구,0,351404,0,124
서울시강북구,2002,서울시,강북구,1,361896,0.276322479386343,124
서울시강북구,2003,서울시,강북구,0,360663,0,124
서울시강북구,2004,서울시,강북구,0,360525,0,124
서울시강북구,2005,서울시,강북구,1,353260,0.283077619883372,124
서울시강북구,2006,서울시,강북구,0,348990,0,124
서울시강북구,2007,서울시,강북구,0,345478,0,124
서울시강북구,2008,서울시,강북구,1,342274,0.29216358823632527,124
서울시강북구,2009,서울시,강북구,0,340367,0,124
서울시강북구,2010,서울시,강북구,0,346520,0,124
서울시강북구,2011,서울시,강북구,0,345054,0,124
서울시강북구,2012,서울시,강북구,0,343157,0,124
서울시강북구,2013,서울시,강북구,1,338707,0.2952404290433915,124
서울시강북구,2014,서울시,강북구,0,335025,0,124
서울시강북구,2015,서울시,강북구,0,330873,0,124
서울시강북구,2016,서울시,강북구,0,327195,0,124
서울시강북구,2017,서울시,강북구,1,324479,0.30818635412461204,124
서울시강북구,2018,서울시,강북구,2,319164,0.6266370893960472,124
서울시강북구,2019,서울시,강북구,0,313954,0,124
서울시강북구,2020,서울시,강북구,0,308055,0,124
서울시강북구,2021,서울시,강북구,0,299182,0,124
서울시강북구,2022,서울시,강북구,0,293660,0,124
서울시강북구,2023,서울시,강북구,0,288113,0,124
서울시강북구,2024,서울시,강북구,0,283597,0,124
서울시강서구,2001,서울시,강서구,0,521489,0,125
서울시강서구,2002,서울시,강서구,0,528321,0,125
서울시강서구,2003,서울시,강서구,0,537003,0,125
서울시강서구,2004,서울시,강서구,0,541671,0,125
서울시강서구,2005,서울시,강서구,0,553660,0,125
서울시강서구,2006,서울시,강서구,2,554945,0.3603960752867401,125
서울시강서구,2007,서울시,강서구,0,560424,0,125
서울시강서구,2008,서울시,강서구,1,576848,0.17335589271350513,125
서울시강서구,2009,서울시,강서구,0,572836,0,125
서울시강서구,2010,서울시,강서구,0,574127,0,125
서울시강서구,2011,서울시,강서구,0,569072,0,125
서울시강서구,2012,서울시,강서구,0,567431,0,125
서울시강서구,2013,서울시,강서구,0,569070,0,125
서울시강서구,2014,서울시,강서구,0,585160,0,125
서울시강서구,2015,서울시,강서구,0,589074,0,125
서울시강서구,2016,서울시,강서구,0,595485,0,125
서울시강서구,2017,서울시,강서구,0,601691,0,125
서울시강서구,2018,서울시,강서구,1,596949,0.16751849823016707,125
서울시강서구,2019,서울시,강서구,0,591796,0,125
서울시강서구,2020,서울시,강서구,0,580185,0,125
서울시강서구,2021,서울시,강서구,0,574315,0,125
서울시강서구,2022,서울시,강서구,1,569166,0.17569566699346062,125
서울시강서구,2023,서울시,강서구,0,563058,0,125
서울시강서구,2024,서울시,강서구,0,556171,0,125
서울시관악구,2001,서울시,관악구,0,527764,0,126
서울시관악구,2002,서울시,관악구,2,522207,0.3829898871520298,126
서울시관악구,2003,서울시,관악구,1,522456,0.1914036780130767,126
서울시관악구,2004,서울시,관악구,0,530156,0,126
서울시관악구,2005,서울시,관악구,0,530020,0,126
서울시관악구,2006,서울시,관악구,0,535217,0,126
서울시관악구,2007,서울시,관악구,0,535571,0,126
서울시관악구,2008,서울시,관악구,0,534556,0,126
서울시관악구,2009,서울시,관악구,0,529869,0,126
서울시관악구,2010,서울시,관악구,1,531434,0.18817012084285162,126
서울시관악구,2011,서울시,관악구,0,526397,0,126
서울시관악구,2012,서울시,관악구,0,523029,0,126
서울시관악구,2013,서울시,관악구,0,518028,0,126
서울시관악구,2014,서울시,관악구,0,513186,0,126
서울시관악구,2015,서울시,관악구,1,509663,0.19620808259575445,126
서울시관악구,2016,서울시,관악구,2,506851,0.3945932828385463,126
서울시관악구,2017,서울시,관악구,0,503297,0,126
서울시관악구,2018,서울시,관악구,0,501957,0,126
서울시관악구,2019,서울시,관악구,0,500094,0,126
서울시관악구,2020,서울시,관악구,0,495060,0,126
서울시관악구,2021,서울시,관악구,0,485699,0,126
서울시관악구,2022,서울시,관악구,0,486752,0,126
서울시관악구,2023,서울시,관악구,1,481956,0.20748782046493872,126
서울시관악구,2024,서울시,관악구,0,477812,0,126
서울시광진구,2001,서울시,광진구,0,388109,0,127
서울시광진구,2002,서울시,광진구,0,386511,0,127
서울시광진구,2003,서울시,광진구,0,384929,0,127
서울시광진구,2004,서울시,광진구,2,380537,0.5255730717380964,127
서울시광진구,2005,서울시,광진구,0,375613,0,127
서울시광진구,2006,서울시,광진구,0,374442,0,127
서울시광진구,2007,서울시,광진구,0,376572,0,127
서울시광진구,2008,서울시,광진구,0,375482,0,127
서울시광진구,2009,서울시,광진구,0,373998,0,127
서울시광진구,2010,서울시,광진구,0,375463,0,127
서울시광진구,2011,서울시,광진구,0,371936,0,127
서울시광진구,2012,서울시,광진구,0,371313,0,127
서울시광진구,2013,서울시,광진구,0,368927,0,127
서울시광진구,2014,서울시,광진구,1,363354,0.2752137034407217,127
서울시광진구,2015,서울시,광진구,0,360369,0,127
서울시광진구,2016,서울시,광진구,0,357215,0,127
서울시광진구,2017,서울시,광진구,0,357703,0,127
서울시광진구,2018,서울시,광진구,0,355559,0,127
서울시광진구,2019,서울시,광진구,0,351350,0,127
서울시광진구,2020,서울시,광진구,0,346682,0,127
서울시광진구,2021,서울시,광진구,0,339996,0,127
서울시광진구,2022,서울시,광진구,0,337416,0,127
서울시광진구,2023,서울시,광진구,0,335554,0,127
서울시광진구,2024,서울시,광진구,0,331963,0,127
서울시구로구,2001,서울시,구로구,0,415330,0,128
서울시구로구,2002,서울시,구로구,5,413363,1.209590601964859,128
서울시구로구,2003,서울시,구로구,3,412845,0.7266649711150674,128
서울시구로구,2004,서울시,구로구,0,416828,0,128
서울시구로구,2005,서울시,구로구,0,416405,0,128
서울시구로구,2006,서울시,구로구,0,419832,0,128
서울시구로구,2007,서울시,구로구,0,420542,0,128
서울시구로구,2008,서울시,구로구,0,420795,0,128
서울시구로구,2009,서울시,구로구,0,421967,0,128
서울시구로구,2010,서울시,구로구,0,423736,0,128
서울시구로구,2011,서울시,구로구,0,427468,0,128
서울시구로구,2012,서울시,구로구,0,427520,0,128
서울시구로구,2013,서울시,구로구,0,424964,0,128
서울시구로구,2014,서울시,구로구,0,425831,0,128
서울시구로구,2015,서울시,구로구,1,422092,0.23691517489078212,128
서울시구로구,2016,서울시,구로구,0,417551,0,128
서울시구로구,2017,서울시,구로구,0,410742,0,128
서울시구로구,2018,서울시,구로구,0,404497,0,128
서울시구로구,2019,서울시,구로구,0,406664,0,128
서울시구로구,2020,서울시,구로구,1,404408,0.24727502917845343,128
서울시구로구,2021,서울시,구로구,2,396754,0.5040906959980239,128
서울시구로구,2022,서울시,구로구,0,395315,0,128
서울시구로구,2023,서울시,구로구,0,392405,0,128
서울시구로구,2024,서울시,구로구,0,388169,0,128
서울시금천구,2001,서울시,금천구,0,260476,0,129
서울시금천구,2002,서울시,금천구,1,261413,0.3825364461599079,129
서울시금천구,2003,서울시,금천구,0,261224,0,129
서울시금천구,2004,서울시,금천구,0,259633,0,129
서울시금천구,2005,서울시,금천구,0,256902,0,129
서울시금천구,2006,서울시,금천구,0,253243,0,129
서울시금천구,2007,서울시,금천구,0,249108,0,129
서울시금천구,2008,서울시,금천구,0,247320,0,129
서울시금천구,2009,서울시,금천구,0,244835,0,129
서울시금천구,2010,서울시,금천구,0,245195,0,129
서울시금천구,2011,서울시,금천구,0,243438,0,129
서울시금천구,2012,서울시,금천구,0,243288,0,129
서울시금천구,2013,서울시,금천구,0,241020,0,129
서울시금천구,2014,서울시,금천구,1,238463,0.41935226848609636,129
서울시금천구,2015,서울시,금천구,0,236284,0,129
서울시금천구,2016,서울시,금천구,0,235386,0,129
서울시금천구,2017,서울시,금천구,0,235154,0,129
서울시금천구,2018,서울시,금천구,0,233917,0,129
서울시금천구,2019,서울시,금천구,0,232810,0,129
서울시금천구,2020,서울시,금천구,0,231733,0,129
서울시금천구,2021,서울시,금천구,0,230811,0,129
서울시금천구,2022,서울시,금천구,0,229642,0,129
서울시금천구,2023,서울시,금천구,0,227481,0,129
서울시금천구,2024,서울시,금천구,0,225159,0,129
서울시노원구,2001,서울시,노원구,0,646905,0,130
서울시노원구,2002,서울시,노원구,0,641652,0,130
서울시노원구,2003,서울시,노원구,0,631931,0,130
서울시노원구,2004,서울시,노원구,0,628184,0,130
서울시노원구,2005,서울시,노원구,0,622003,0,130
서울시노원구,2006,서울시,노원구,0,618093,0,130
서울시노원구,2007,서울시,노원구,0,616753,0,130
서울시노원구,2008,서울시,노원구,0,615981,0,130
서울시노원구,2009,서울시,노원구,0,610616,0,130
서울시노원구,2010,서울시,노원구,0,611230,0,130
서울시노원구,2011,서울시,노원구,0,603930,0,130
서울시노원구,2012,서울시,노원구,0,597189,0,130
서울시노원구,2013,서울시,노원구,1,590479,0.16935403291226275,130
서울시노원구,2014,서울시,노원구,0,582552,0,130
서울시노원구,2015,서울시,노원구,0,574583,0,130
서울시노원구,2016,서울시,노원구,0,567581,0,130
서울시노원구,2017,서울시,노원구,0,554403,0,130
서울시노원구,2018,서울시,노원구,0,543752,0,130
서울시노원구,2019,서울시,노원구,1,532905,0.18765070697403852,130
서울시노원구,2020,서울시,노원구,0,523037,0,130
서울시노원구,2021,서울시,노원구,0,510956,0,130
서울시노원구,2022,서울시,노원구,0,503734,0,130
서울시노원구,2023,서울시,노원구,0,498213,0,130
서울시노원구,2024,서울시,노원구,0,491247,0,130
서울시도봉구,2001,서울시,도봉구,0,371259,0,131
서울시도봉구,2002,서울시,도봉구,0,371911,0,131
서울시도봉구,2003,서울시,도봉구,0,376599,0,131
서울시도봉구,2004,서울시,도봉구,0,381939,0,131
서울시도봉구,2005,서울시,도봉구,0,381529,0,131
서울시도봉구,2006,서울시,도봉구,0,377534,0,131
서울시도봉구,2007,서울시,도봉구,1,375975,0.2659751313252211,131
서울시도봉구,2008,서울시,도봉구,0,373936,0,131
서울시도봉구,2009,서울시,도봉구,0,369733,0,131
서울시도봉구,2010,서울시,도봉구,0,368298,0,131
서울시도봉구,2011,서울시,도봉구,0,365573,0,131
서울시도봉구,2012,서울시,도봉구,0,362270,0,131
서울시도봉구,2013,서울시,도봉구,1,358582,0.27887624030207875,131
서울시도봉구,2014,서울시,도봉구,0,353709,0,131
