region,year,cases,population,elderly_t3_z,urban_population_z,sex_ratio_z,longterm_hospital_z,clinic_z,general_hospital_z,family_medicine_clinic_z,physicians_per_1000_z,idarea,idtime,idarea_time
서울시강북구,2023,0,288113,1.2243526392369692,0.8362185124107895,-1.310378767939247,-0.20276124947919927,0.5221405784848756,-0.13972203776624803,-0.38456500889267103,-0.02962208347354133,124,13,1734
서울시강북구,2024,0,283597,1.2243526392369692,0.8362185124107895,-1.4539909012469687,-0.20276124947919927,0.5732616671305253,-0.13972203776624803,-0.38456500889267103,0.05696981222345899,124,14,1735
서울시강서구,2011,0,569072,-1.2243526392369692,0.8362185124107895,-0.6714650614136507,0.023885509675849265,0.9259971787855082,0.4022911355764814,2.15541035235676,-0.3759896662615431,125,1,1736
서울시강서구,2012,0,567431,-1.2243526392369692,0.8362185124107895,-0.7400307341748115,0.13720888925337352,0.9362213965146382,0.9443043089192108,2.15541035235676,-0.3759896662615431,125,2,1737
서울시강서구,2013,0,569070,-1.2243526392369692,0.8362185124107895,-0.8178825517795654,0.13720888925337352,0.9413335053792032,0.9443043089192108,2.472907272512939,-0.33269371841304296,125,3,1738
서울시강서구,2014,0,585160,-1.2243526392369692,0.8362185124107895,-0.8786552018305004,0.13720888925337352,0.9720061585665928,0.9443043089192108,2.6316557325910286,-0.3759896662615431,125,4,1739
서울시강서구,2015,0,589074,-1.2243526392369692,0.8362185124107895,-0.9594501170203694,-0.089437869901675,1.0129030294831127,0.9443043089192108,2.472907272512939,-0.3759896662615431,125,5,1740
서울시강서구,2016,0,595485,-1.2243526392369692,0.8362185124107895,-1.0375622428074889,0.023885509675849265,1.1049209890452822,0.9443043089192108,2.3141588124348496,-0.33269371841304296,125,6,1741
서울시강서구,2017,0,601691,-1.2243526392369692,0.8362185124107895,-1.1035351544564873,-0.089437869901675,1.1662662954200618,0.9443043089192108,2.3141588124348496,-0.2893977705645427,125,7,1742
서울시강서구,2018,1,596949,-1.2243526392369692,0.8362185124107895,-1.1806511152222006,-0.20276124947919927,1.2327237106594064,1.48631748226194,2.3141588124348496,-0.24610182271604245,125,8,1743
서울시강서구,2019,0,591796,-1.2243526392369692,0.8362185124107895,-1.310958536339105,-0.20276124947919927,1.3554143234089655,1.48631748226194,2.472907272512939,-0.0729180313220416,125,9,1744
서울시강서구,2020,0,580185,0,0.8362185124107895,-1.4292874341734632,-0.089437869901675,1.4474322829711352,1.48631748226194,2.6316557325910286,0.01367386437495893,125,10,1745
서울시강서구,2021,0,574315,0,0.8362185124107895,-1.5483783473516717,-0.089437869901675,1.5496744602624346,1.48631748226194,2.3141588124348496,0.10026576007195924,125,11,1746
서울시강서구,2022,1,569166,0,0.8362185124107895,-1.6288796512086912,-0.089437869901675,1.672365073011994,1.48631748226194,1.9966618922786707,0.18685765576895977,125,12,1747
서울시강서구,2023,0,563058,0,0.8362185124107895,-1.688391064184391,-0.089437869901675,1.6928135084702538,1.48631748226194,1.9966618922786707,0.23015360361746004,125,13,1748
서울시강서구,2024,0,556171,0,0.8362185124107895,-1.7264856519836562,-0.089437869901675,1.7592709237095985,1.48631748226194,1.9966618922786707,0.36004144716296066,125,14,1749
서울시관악구,2011,0,526397,-1.2243526392369692,0.8362185124107895,0.5400149240568557,-0.4294080086342478,0.9413335053792032,0.4022911355764814,0.4091772914977762,-0.4625815619585435,126,1,1750
서울시관악구,2012,0,523029,-1.2243526392369692,0.8362185124107895,0.5153843514911036,-0.4294080086342478,0.9055487433272484,0.4022911355764814,0.4091772914977762,-0.4625815619585435,126,2,1751
서울시관악구,2013,0,518028,-1.2243526392369692,0.8362185124107895,0.43580132441538816,-0.4294080086342478,0.8799881990044235,0.4022911355764814,0.4091772914977762,-0.4192856141100434,126,3,1752
서울시관악구,2014,0,513186,-1.2243526392369692,0.8362185124107895,0.4090481910186799,-0.3160846290567235,0.8646518724107286,0.4022911355764814,0.4091772914977762,-0.4192856141100434,126,4,1753
서울시관악구,2015,1,509663,-1.2243526392369692,0.8362185124107895,0.3510510727805372,-0.3160846290567235,0.8799881990044235,0.4022911355764814,0.7266742116539551,-0.3759896662615431,126,5,1754
서울시관악구,2016,2,506851,-1.2243526392369692,0.8362185124107895,0.3628881156482453,-0.3160846290567235,0.8646518724107286,0.4022911355764814,0.8854226717320445,-0.3759896662615431,126,6,1755
서울시관악구,2017,0,503297,-1.2243526392369692,0.8362185124107895,0.2506491498130417,-0.3160846290567235,0.8748760901398586,0.4022911355764814,0.8854226717320445,-0.33269371841304296,126,7,1756
서울시관악구,2018,0,501957,-1.2243526392369692,0.8362185124107895,0.11601011334105804,-0.3160846290567235,0.9106608521918133,0.4022911355764814,1.044171131810134,-0.33269371841304296,126,8,1757
서울시관악구,2019,0,500094,0,0.8362185124107895,0.08094690911331832,-0.3160846290567235,0.9720061585665928,-0.13972203776624803,1.044171131810134,-0.2893977705645427,126,9,1758
서울시관악구,2020,0,495060,0,0.8362185124107895,0.057383221606871856,-0.3160846290567235,1.0026788117539829,-0.13972203776624803,1.2029195918882234,-0.24610182271604245,126,10,1759
서울시관악구,2021,0,485699,0,0.8362185124107895,0.11571916407551903,-0.3160846290567235,1.0486877915350674,-0.13972203776624803,1.361668051966313,-0.20280587486754215,126,11,1760
서울시관악구,2022,0,486752,0,0.8362185124107895,0.1539739623653281,-0.3160846290567235,1.0946967713161522,-0.13972203776624803,0.8854226717320445,-0.15950992701904212,126,12,1761
서울시관악구,2023,1,481956,0,0.8362185124107895,0.20738473911133895,-0.4294080086342478,1.115145206774412,-0.13972203776624803,0.8854226717320445,-0.15950992701904212,126,13,1762
서울시관악구,2024,0,477812,0,0.8362185124107895,0.1889354493611389,-0.4294080086342478,1.1816026220137568,-0.13972203776624803,1.044171131810134,-0.11621397917054184,126,14,1763
서울시광진구,2011,0,371936,-1.2243526392369692,0.8362185124107895,-0.4763420595303699,-0.542731388211772,0.5834858848596552,0.4022911355764814,0.4091772914977762,0.18685765576895977,127,1,1764
서울시광진구,2012,0,371313,-1.2243526392369692,0.8362185124107895,-0.5331467130887646,-0.542731388211772,0.5885979937242202,-0.13972203776624803,0.4091772914977762,0.18685765576895977,127,2,1765
서울시광진구,2013,0,368927,-1.2243526392369692,0.8362185124107895,-0.6366593899273293,-0.542731388211772,0.624382755776175,-0.13972203776624803,0.4091772914977762,0.23015360361746004,127,3,1766
서울시광진구,2014,1,363354,-1.2243526392369692,0.8362185124107895,-0.718412794932226,-0.542731388211772,0.624382755776175,-0.13972203776624803,0.4091772914977762,0.2734495514659601,127,4,1767
서울시광진구,2015,0,360369,-1.2243526392369692,0.8362185124107895,-0.8019916305947329,-0.542731388211772,0.6703917355572597,-0.13972203776624803,0.5679257515758657,0.2734495514659601,127,5,1768
서울시광진구,2016,0,357215,-1.2243526392369692,0.8362185124107895,-0.9192181366519356,-0.542731388211772,0.6652796266926947,-0.13972203776624803,0.5679257515758657,0.3167454993144604,127,6,1769
서울시광진구,2017,0,357703,-1.2243526392369692,0.8362185124107895,-1.0534395442748066,-0.4294080086342478,0.6703917355572597,-0.13972203776624803,0.7266742116539551,0.36004144716296066,127,7,1770
서울시광진구,2018,0,355559,-1.2243526392369692,0.8362185124107895,-1.1774065947926822,-0.4294080086342478,0.7164007153383445,-0.13972203776624803,0.7266742116539551,0.36004144716296066,127,8,1771
서울시광진구,2019,0,351350,-1.2243526392369692,0.8362185124107895,-1.283009593490176,-0.3160846290567235,0.71128860647377945,-0.13972203776624803,0.5679257515758657,0.4033373950114609,127,9,1772
서울시광진구,2020,0,346682,-1.2243526392369692,0.8362185124107895,-1.433788852136777,-0.3160846290567235,0.7164007153383445,-0.13972203776624803,0.5679257515758657,0.4033373950114609,127,10,1773
서울시광진구,2021,0,339996,0,0.8362185124107895,-1.4394069890429373,-0.4294080086342478,0.7470733685257342,-0.13972203776624803,0.5679257515758657,0.4899292907084613,127,11,1774
서울시광진구,2022,0,337416,0,0.8362185124107895,-1.5001538587070766,-0.4294080086342478,0.7777460217131241,-0.13972203776624803,0.5679257515758657,0.4899292907084613,127,12,1775
서울시광진구,2023,0,335554,0,0.8362185124107895,-1.582255387200563,-0.4294080086342478,0.8442034369524687,-0.13972203776624803,0.5679257515758657,0.5332252385569615,127,13,1776
서울시광진구,2024,0,331963,0,0.8362185124107895,-1.6529893765295114,-0.4294080086342478,0.9004366344626834,-0.13972203776624803,0.5679257515758657,0.4033373950114609,127,14,1777
서울시구로구,2011,0,427468,-1.2243526392369692,0.8362185124107895,0.2565505613577831,-0.089437869901675,0.4965800341620507,-0.13972203776624803,1.044171131810134,-0.11621397917054184,128,1,1778
서울시구로구,2012,0,427520,-1.2243526392369692,0.8362185124107895,0.15721607896856749,-0.089437869901675,0.5119163607557456,-0.13972203776624803,1.2029195918882234,-0.0729180313220416,128,2,1779
서울시구로구,2013,0,424964,-1.2243526392369692,0.8362185124107895,0.07165848307340617,-0.20276124947919927,0.5528132316722654,-0.13972203776624803,1.5204165120444022,0.01367386437495893,128,3,1780
서울시구로구,2014,0,425831,-1.2243526392369692,0.8362185124107895,-0.018577213645985836,0.13720888925337352,0.6090464291824801,-0.13972203776624803,1.5204165120444022,0.05696981222345899,128,4,1781
서울시구로구,2015,1,422092,-1.2243526392369692,0.8362185124107895,-0.19081759422303196,0.023885509675849265,0.61927064691161,-0.13972203776624803,1.5204165120444022,0.14356170792045952,128,5,1782
서울시구로구,2016,0,417551,-1.2243526392369692,0.8362185124107895,-0.2885389007076329,0.023885509675849265,0.6806159532863897,-0.13972203776624803,1.5204165120444022,0.18685765576895977,128,6,1783
서울시구로구,2017,0,410742,-1.2243526392369692,0.8362185124107895,-0.3425073031632818,0.023885509675849265,0.6601675178281298,-0.13972203776624803,1.5204165120444022,0.23015360361746004,128,7,1784
서울시구로구,2018,0,404497,0,0.8362185124107895,-0.4377670726683286,0.2505322688308978,0.6755038444218247,-0.13972203776624803,1.5204165120444022,0.2734495514659601,128,8,1785
서울시구로구,2019,0,406664,0,0.8362185124107895,-0.5358379971124668,0.3638556484084221,0.6755038444218247,-0.13972203776624803,1.6791649721224915,0.3167454993144604,128,9,1786
서울시구로구,2020,1,404408,0,0.8362185124107895,-0.5746691399156856,0.2505322688308978,0.71128860647377945,-0.13972203776624803,1.6791649721224915,0.4033373950114609,128,10,1787
서울시구로구,2021,2,396754,0,0.8362185124107895,-0.6454575770694287,0.2505322688308978,0.7368491507966043,-0.13972203776624803,1.6791649721224915,0.44663334285996115,128,11,1788
서울시구로구,2022,0,395315,0,0.8362185124107895,-0.7552000496365096,0.2505322688308978,0.8135307837650789,-0.13972203776624803,1.6791649721224915,0.4899292907084613,128,12,1789
서울시구로구,2023,0,392405,0,0.8362185124107895,-0.8550680868175232,0.2505322688308978,0.8237550014942088,-0.13972203776624803,1.6791649721224915,0.5332252385569615,128,13,1790
서울시구로구,2024,0,388169,0,0.8362185124107895,-0.9097961626893606,0.2505322688308978,0.8646518724107286,-0.13972203776624803,1.6791649721224915,0.4033373950114609,128,14,1791
서울시금천구,2011,0,243438,-1.2243526392369692,0.8362185124107895,0.9271737524960988,-0.4294080086342478,7.054742992486426e-4,-0.13972203776624803,-0.5433134689707605,-0.4625815619585435,129,1,1792
서울시금천구,2012,0,243288,-1.2243526392369692,0.8362185124107895,0.9574836003284356,-0.20276124947919927,0.031378127486638464,-0.13972203776624803,-0.5433134689707605,-0.4192856141100434,129,2,1793
서울시금천구,2013,0,241020,-1.2243526392369692,0.8362185124107895,0.9395951947641772,0.023885509675849265,0.01604180089294355,-0.13972203776624803,-0.5433134689707605,-0.3759896662615431,129,3,1794
서울시금천구,2014,1,238463,-1.2243526392369692,0.8362185124107895,0.8421755466299069,0.023885509675849265,0.021153909757508523,-0.13972203776624803,-0.5433134689707605,-0.33269371841304296,129,4,1795
서울시금천구,2015,0,236284,-1.2243526392369692,0.8362185124107895,0.7849026259318935,-0.20276124947919927,0.031378127486638464,-0.13972203776624803,-0.5433134689707605,-0.2893977705645427,129,5,1796
서울시금천구,2016,0,235386,-1.2243526392369692,0.8362185124107895,0.691773400855866,-0.20276124947919927,0.08249921613228817,-0.13972203776624803,-0.38456500889267103,-0.24610182271604245,129,6,1797
서울시금천구,2017,0,235154,-1.2243526392369692,0.8362185124107895,0.5957055812503821,-0.20276124947919927,0.06716288953859326,-0.13972203776624803,-0.5433134689707605,-0.24610182271604245,129,7,1798
서울시금천구,2018,0,233917,0,0.8362185124107895,0.6123515762042105,-0.20276124947919927,0.113171869319678,-0.13972203776624803,-0.5433134689707605,-0.20280587486754215,129,8,1799
서울시금천구,2019,0,232810,0,0.8362185124107895,0.5609845263701683,-0.20276124947919927,0.14895663137163281,-0.13972203776624803,-0.5433134689707605,-0.11621397917054184,129,9,1800
서울시금천구,2020,0,231733,0,0.8362185124107895,0.40464421368957226,-0.20276124947919927,0.15918084910076272,-0.13972203776624803,-0.38456500889267103,-0.11621397917054184,129,10,1801
서울시금천구,2021,0,230811,0,0.8362185124107895,0.3214271100220542,-0.20276124947919927,0.19496561115271752,-0.13972203776624803,-0.38456500889267103,-0.0729180313220416,129,11,1802
서울시금천구,2022,0,229642,0,0.8362185124107895,0.2673736939917874,-0.20276124947919927,0.1796292845590226,-0.13972203776624803,-0.5433134689707605,-0.0729180313220416,129,12,1803
서울시금천구,2023,0,227481,0,0.8362185124107895,0.1655842054928585,-0.20276124947919927,0.22052615547554236,-0.13972203776624803,-0.5433134689707605,-0.02962208347354133,129,13,1804
서울시금천구,2024,0,225159,0,0.8362185124107895,0.15282974251664555,-0.20276124947919927,0.21541404661097735,-0.13972203776624803,-0.5433134689707605,0.01367386437495893,129,14,1805
서울시노원구,2011,0,603930,-1.2243526392369692,0.8362185124107895,-0.9155911726464754,-0.20276124947919927,1.0282393560768075,0.4022911355764814,1.044171131810134,0.01367386437495893,130,1,1806
서울시노원구,2012,0,597189,-1.2243526392369692,0.8362185124107895,-0.9377796871510226,-0.20276124947919927,0.977118267431158,0.4022911355764814,0.8854226717320445,0.01367386437495893,130,2,1807
서울시노원구,2013,1,590479,-1.2243526392369692,0.8362185124107895,-0.9854623014785108,-0.089437869901675,0.9975667028894178,0.4022911355764814,1.044171131810134,0.05696981222345899,130,3,1808
서울시노원구,2014,0,582552,-1.2243526392369692,0.8362185124107895,-1.0301937394497545,0.023885509675849265,0.9975667028894178,0.4022911355764814,1.044171131810134,0.05696981222345899,130,4,1809
서울시노원구,2015,0,574583,-1.2243526392369692,0.8362185124107895,-1.0770616444563736,0.023885509675849265,1.0486877915350674,0.9443043089192108,1.044171131810134,0.10026576007195924,130,5,1810
서울시노원구,2016,0,567581,-1.2243526392369692,0.8362185124107895,-1.1098072795740268,0.13720888925337352,1.0844725535870223,0.9443043089192108,1.5204165120444022,0.14356170792045952,130,6,1811
서울시노원구,2017,0,554403,-1.2243526392369692,0.8362185124107895,-1.1663541814786962,0.2505322688308978,1.099808880180717,0.9443043089192108,1.361668051966313,0.18685765576895977,130,7,1812
서울시노원구,2018,0,543752,-1.2243526392369692,0.8362185124107895,-1.2241444983202183,0.13720888925337352,1.120257315638977,0.9443043089192108,1.5204165120444022,0.23015360361746004,130,8,1813
서울시노원구,2019,1,532905,0,0.8362185124107895,-1.3285445897960113,0.023885509675849265,1.130481533368107,0.9443043089192108,1.5204165120444022,0.23015360361746004,130,9,1814
서울시노원구,2020,0,523037,0,0.8362185124107895,-1.4390648648335886,0.13720888925337352,1.1662662954200618,0.9443043089192108,1.5204165120444022,0.2734495514659601,130,10,1815
서울시노원구,2021,0,510956,0,0.8362185124107895,-1.5128371336301916,0.023885509675849265,1.1969389486074515,0.9443043089192108,1.361668051966313,0.3167454993144604,130,11,1816
서울시노원구,2022,0,503734,0,0.8362185124107895,-1.5769304553512042,0.023885509675849265,1.2685084727113611,0.9443043089192108,1.361668051966313,0.3167454993144604,130,12,1817
서울시노원구,2023,0,498213,0,0.8362185124107895,-1.633100587717608,0.023885509675849265,1.2991811258987511,0.9443043089192108,1.361668051966313,0.36004144716296066,130,13,1818
서울시노원구,2024,0,491247,0,0.8362185124107895,-1.6801371178626006,0.13720888925337352,1.3605264322735309,0.9443043089192108,1.2029195918882234,0.23015360361746004,130,14,1819
서울시도봉구,2011,0,365573,-1.2243526392369692,0.8362185124107895,-0.46537510958296985,0.13720888925337352,0.09783554272598308,-0.13972203776624803,-0.2258165488145816,-0.4625815619585435,131,1,1820
서울시도봉구,2012,0,362270,-1.2243526392369692,0.8362185124107895,-0.5035423107711614,0.13720888925337352,0.0927234338614181,-0.13972203776624803,-0.2258165488145816,-0.4625815619585435,131,2,1821
서울시도봉구,2013,1,358582,-1.2243526392369692,0.8362185124107895,-0.5513087126864474,0.3638556484084221,0.09783554272598308,-0.13972203776624803,-0.2258165488145816,-0.4192856141100434,131,3,1822
서울시도봉구,2014,0,353709,-1.2243526392369692,0.8362185124107895,-0.5940054745098544,0.3638556484084221,0.108059760455113,-0.13972203776624803,-0.2258165488145816,-0.4192856141100434,131,4,1823
서울시도봉구,2015,0,351242,-1.2243526392369692,0.8362185124107895,-0.6628447284038003,0.2505322688308978,0.13873241364250283,-0.13972203776624803,0.25042883141968675,-0.3759896662615431,131,5,1824
서울시도봉구,2016,0,348220,-1.2243526392369692,0.8362185124107895,-0.7308631964172834,0.2505322688308978,0.15918084910076272,-0.13972203776624803,0.4091772914977762,-0.3759896662615431,131,6,1825
서울시도봉구,2017,0,344166,0,0.8362185124107895,-0.8408800146780899,0.2505322688308978,0.15918084910076272,-0.13972203776624803,0.4091772914977762,-0.33269371841304296,131,7,1826
서울시도봉구,2018,0,339413,0,0.8362185124107895,-0.9022958593591912,0.2505322688308978,0.1438445225070678,-0.13972203776624803,0.7266742116539551,-0.33269371841304296,131,8,1827
서울시도봉구,2019,0,333362,0,0.8362185124107895,-0.9363965167976508,0.023885509675849265,0.17451717569445763,-0.13972203776624803,0.5679257515758657,-0.33269371841304296,131,9,1828
서울시도봉구,2020,0,325257,0,0.8362185124107895,-1.0471713571618115,0.023885509675849265,0.16940506682989265,-0.13972203776624803,0.5679257515758657,-0.2893977705645427,131,10,1829
서울시도봉구,2021,0,317366,0,0.8362185124107895,-1.1161163060775283,0.023885509675849265,0.1796292845590226,-0.13972203776624803,0.5679257515758657,-0.2893977705645427,131,11,1830
서울시도봉구,2022,0,311694,0,0.8362185124107895,-1.1966698101899262,0.13720888925337352,0.20007772001728247,-0.13972203776624803,0.5679257515758657,-0.20280587486754215,131,12,1831
서울시도봉구,2023,0,306948,0,0.8362185124107895,-1.270385566717484,0.023885509675849265,0.24097459093380225,-0.13972203776624803,0.5679257515758657,-0.15950992701904212,131,13,1832
서울시도봉구,2024,0,303228,1.2243526392369692,0.8362185124107895,-1.3447123582403273,0.023885509675849265,0.24097459093380225,-0.13972203776624803,0.7266742116539551,-0.15950992701904212,131,14,1833
서울시동대문구,2011,1,365486,-1.2243526392369692,0.8362185124107895,0.1879532200520274,0.023885509675849265,0.5988222114533501,1.48631748226194,0.4091772914977762,1.1393685084359646,132,1,1834
서울시동대문구,2012,1,363258,-1.2243526392369692,0.8362185124107895,0.15579450870807926,0.023885509675849265,0.5425890139431354,1.48631748226194,0.4091772914977762,1.1393685084359646,132,2,1835
서울시동대문구,2013,0,364273,-1.2243526392369692,0.8362185124107895,0.11446007352685034,0.023885509675849265,0.5425890139431354,1.48631748226194,0.25042883141968675,1.0960725605874646,132,3,1836
서울시동대문구,2014,0,363687,-1.2243526392369692,0.8362185124107895,0.07353537546148523,0.13720888925337352,0.5374769050785705,1.48631748226194,0.25042883141968675,0.7497049777994628,132,4,1837
서울시동대문구,2015,0,360153,-1.2243526392369692,0.8362185124107895,0.01675712805305163,0.2505322688308978,0.5374769050785705,1.48631748226194,0.25042883141968675,0.8795928213449634,132,5,1838
서울시동대문구,2016,0,355069,0,0.8362185124107895,-0.05109115866518901,0.3638556484084221,0.5528132316722654,1.48631748226194,0.25042883141968675,0.966184717041964,132,6,1839
서울시동대문구,2017,0,350647,0,0.8362185124107895,-0.07500334274524982,0.3638556484084221,0.5630374494013953,1.48631748226194,0.25042883141968675,1.0960725605874646,132,7,1840
서울시동대문구,2018,0,348052,0,0.8362185124107895,-0.1814187601453402,0.2505322688308978,0.624382755776175,1.48631748226194,0.25042883141968675,1.182664456284465,132,8,1841
서울시동대문구,2019,1,346194,0,0.8362185124107895,-0.3035327950719984,0.3638556484084221,0.6703917355572597,0.9443043089192108,0.4091772914977762,1.1393685084359646,132,9,1842
서울시동대문구,2020,0,342837,0,0.8362185124107895,-0.4602553146011226,0.2505322688308978,0.6499433000989998,0.9443043089192108,0.5679257515758657,1.0960725605874646,132,10,1843
서울시동대문구,2021,0,337400,0,0.8362185124107895,-0.5611999218508806,0.13720888925337352,0.6755038444218247,0.9443043089192108,0.5679257515758657,1.182664456284465,132,11,1844
서울시동대문구,2022,0,336644,0,0.8362185124107895,-0.6821220269698112,0.023885509675849265,0.6806159532863897,0.9443043089192108,0.4091772914977762,1.225960404132965,132,12,1845
서울시동대문구,2023,0,341149,0,0.8362185124107895,-0.8257433965867932,0.13720888925337352,0.71128860647377945,0.9443043089192108,0.4091772914977762,1.225960404132965,132,13,1846
서울시동대문구,2024,0,338735,0,0.8362185124107895,-0.9498733864390936,0.13720888925337352,0.7624096951194291,0.9443043089192108,0.4091772914977762,1.009480664890464,132,14,1847
서울시동작구,2011,0,401408,-1.2243526392369692,0.8362185124107895,-0.6764872779270874,-0.4294080086342478,0.5834858848596552,-0.13972203776624803,0.5679257515758657,0.18685765576895977,133,1,1848
서울시동작구,2012,0,405491,-1.2243526392369692,0.8362185124107895,-0.7206658346822225,-0.4294080086342478,0.5630374494013953,-0.13972203776624803,0.5679257515758657,0.23015360361746004,133,2,1849
서울시동작구,2013,0,410815,-1.2243526392369692,0.8362185124107895,-0.7070950614610554,-0.4294080086342478,0.5579253405368304,-0.13972203776624803,0.7266742116539551,0.23015360361746004,133,3,1850
서울시동작구,2014,0,407470,-1.2243526392369692,0.8362185124107895,-0.7397538209826121,-0.3160846290567235,0.5783737759950902,-0.13972203776624803,0.7266742116539551,0.23015360361746004,133,4,1851
서울시동작구,2015,0,400641,-1.2243526392369692,0.8362185124107895,-0.8385611725948255,-0.3160846290567235,0.5834858848596552,-0.13972203776624803,0.5679257515758657,0.2734495514659601,133,5,1852
서울시동작구,2016,0,400997,-1.2243526392369692,0.8362185124107895,-0.9103219824527978,-0.3160846290567235,0.61927064691161,-0.13972203776624803,0.4091772914977762,0.3167454993144604,133,6,1853
서울시동작구,2017,0,396217,-1.2243526392369692,0.8362185124107895,-1.041435749061482,-0.3160846290567235,0.62949486464074,-0.13972203776624803,0.25042883141968675,0.36004144716296066,133,7,1854
서울시동작구,2018,0,396203,0,0.8362185124107895,-1.1799361089888745,-0.3160846290567235,0.6550554089635648,-0.13972203776624803,0.25042883141968675,0.3167454993144604,133,8,1855
서울시동작구,2019,0,395963,0,0.8362185124107895,-1.264787390299591,-0.3160846290567235,0.6652796266926947,-0.13972203776624803,0.25042883141968675,0.3167454993144604,133,9,1856
서울시동작구,2020,0,391220,0,0.8362185124107895,-1.3665754085667867,-0.3160846290567235,0.7164007153383445,-0.13972203776624803,0.25042883141968675,0.4033373950114609,133,10,1857
서울시동작구,2021,0,385483,0,0.8362185124107895,-1.3571825054537705,-0.3160846290567235,0.7419612596611693,-0.13972203776624803,0.25042883141968675,0.4899292907084613,133,11,1858
서울시동작구,2022,1,380596,0,0.8362185124107895,-1.3636647456314466,-0.3160846290567235,0.7675218039839942,-0.13972203776624803,0.4091772914977762,0.4899292907084613,133,12,1859
서울시동작구,2023,0,378769,0,0.8362185124107895,-1.3623825701954475,-0.4294080086342478,0.7624096951194291,-0.13972203776624803,0.5679257515758657,0.4899292907084613,133,13,1860
서울시동작구,2024,0,375799,0,0.8362185124107895,-1.390756129348599,-0.4294080086342478,0.8186428926296438,-0.13972203776624803,0.5679257515758657,0.4033373950114609,133,14,1861
서울시마포구,2011,0,389493,-1.2243526392369692,0.8362185124107895,-1.1856883343462947,-0.6560547677892963,0.8237550014942088,-0.6817352111089774,1.361668051966313,-0.33269371841304296,134,1,1862
서울시마포구,2012,0,384644,-1.2243526392369692,0.8362185124107895,-1.2719455750773705,-0.542731388211772,0.8442034369524687,-0.6817352111089774,1.2029195918882234,-0.2893977705645427,134,2,1863
서울시마포구,2013,0,381856,-1.2243526392369692,0.8362185124107895,-1.336916846237129,-0.542731388211772,0.8902124167335534,-0.6817352111089774,1.2029195918882234,-0.24610182271604245,134,3,1864
서울시마포구,2014,0,385439,-1.2243526392369692,0.8362185124107895,-1.4018977404454296,-0.542731388211772,0.977118267431158,-0.6817352111089774,1.361668051966313,-0.20280587486754215,134,4,1865
서울시마포구,2015,1,387643,-1.2243526392369692,0.8362185124107895,-1.5469573217322614,-0.542731388211772,1.0537999003996326,-0.6817352111089774,1.361668051966313,-0.20280587486754215,134,5,1866
서울시마포구,2016,0,379892,-1.2243526392369692,0.8362185124107895,-1.665896871830381,-0.4294080086342478,1.099808880180717,-0.6817352111089774,1.361668051966313,-0.11621397917054184,134,6,1867
서울시마포구,2017,0,374915,-1.2243526392369692,0.8362185124107895,-1.8315841183099673,-0.4294080086342478,1.120257315638977,-0.6817352111089774,1.361668051966313,-0.0729180313220416,134,7,1868
서울시마포구,2018,0,375077,-1.2243526392369692,0.8362185124107895,-1.9840290186065708,-0.4294080086342478,1.1713784042846267,-0.6817352111089774,1.361668051966313,-0.02962208347354133,134,8,1869
서울시마포구,2019,0,374035,-1.2243526392369692,0.8362185124107895,-2.1507737124591593,-0.3160846290567235,1.2378358195239714,-0.6817352111089774,1.361668051966313,0.01367386437495893,134,9,1870
서울시마포구,2020,0,371890,-1.2243526392369692,0.8362185124107895,-2.292341575865702,-0.3160846290567235,1.2633963638467962,-0.6817352111089774,1.2029195918882234,0.05696981222345899,134,10,1871
서울시마포구,2021,0,368905,-1.2243526392369692,0.8362185124107895,-2.3392792144542196,-0.3160846290567235,1.3605264322735309,-0.6817352111089774,1.2029195918882234,0.10026576007195924,134,11,1872
서울시마포구,2022,0,364638,0,0.8362185124107895,-2.428760145905561,-0.3160846290567235,1.3860869765963555,-0.6817352111089774,1.2029195918882234,0.14356170792045952,134,12,1873
서울시마포구,2023,0,363697,0,0.8362185124107895,-2.5489143199573263,-0.3160846290567235,1.4116475209191803,-0.6817352111089774,1.2029195918882234,0.18685765576895977,134,13,1874
서울시마포구,2024,0,361417,0,0.8362185124107895,-2.660589787118596,-0.3160846290567235,1.467880718429395,-0.6817352111089774,1.044171131810134,0.3167454993144604,134,14,1875
서울시서대문구,2011,0,314852,-1.2243526392369692,0.8362185124107895,-0.9276804364356376,-0.4294080086342478,0.3023198973085819,-0.13972203776624803,0.4091772914977762,1.182664456284465,135,1,1876
서울시서대문구,2012,0,315113,-1.2243526392369692,0.8362185124107895,-0.9629623581413846,-0.4294080086342478,0.2972077884440169,-0.13972203776624803,0.4091772914977762,1.225960404132965,135,2,1877
서울시서대문구,2013,0,314110,-1.2243526392369692,0.8362185124107895,-1.0150116728110172,-0.4294080086342478,0.31765622390227677,-0.13972203776624803,0.4091772914977762,1.7022158304664674,135,3,1878
서울시서대문구,2014,1,310376,-1.2243526392369692,0.8362185124107895,-1.053344620690827,-0.4294080086342478,0.32276833276684175,-0.13972203776624803,0.4091772914977762,1.7455117783149676,135,4,1879
서울시서대문구,2015,0,312141,0,0.8362185124107895,-1.1002792344683334,-0.4294080086342478,0.3381046593605367,-0.13972203776624803,0.25042883141968675,1.7455117783149676,135,5,1880
서울시서대문구,2016,0,314194,0,0.8362185124107895,-1.2215315495724737,-0.3160846290567235,0.3790015302770564,-0.13972203776624803,0.25042883141968675,1.6156239347694672,135,6,1881
