"sigungu_code","sigungu_name","sigungu_nm","sido","RR_median","RR_mean","RR_CrI_lower","RR_CrI_upper","Pr_RR_gt_1","elevated_95CrI_flag","exceedance_0_8_flag","exceedance_0_9_flag","island_removed_from_main","total_cases_2011_2024"
"24020","광주시서구","서구","광주시",1.2686005092140469,1.3280470661657513,0.844430914207684,2.143966693692094,0.8677682672768111,FALSE,TRUE,FALSE,FALSE,7
"23030","인천시남동구","남구","인천시",1.2653761305618665,1.3229898120647998,0.8405512864802387,2.1260468271072845,0.8630581480847118,FALSE,TRUE,FALSE,FALSE,8
"21030","부산시동구","동구","부산시",1.2690751295968592,1.3177600051213825,0.8122841584893484,2.0939558973827195,0.8585907642392084,FALSE,TRUE,FALSE,FALSE,1
"23080","인천시서구","서구","인천시",1.2286268657138786,1.2748605169311071,0.8329676315353323,1.971898171573162,0.8448051895692753,FALSE,TRUE,FALSE,FALSE,10
"24040","광주시북구","북구","광주시",1.2269227370203875,1.2799020393333642,0.8138826159984954,2.0407891655172863,0.8319258463112595,FALSE,TRUE,FALSE,FALSE,6
"23060","인천시부평구","부평구","인천시",1.2150134058094018,1.262235280131162,0.8220203897665704,1.9638614456838013,0.8307480740955634,FALSE,TRUE,FALSE,FALSE,6
"38100","경상남도양산시","양산시","경상남도",1.2238340645067118,1.2682263276568781,0.7991470154965559,1.9840026480985347,0.830250468240629,FALSE,TRUE,FALSE,FALSE,2
"36430","전라남도함평군","함평군","전라남도",1.2669445650285278,1.35650586942685,0.7823502242919764,2.4467255802876062,0.8267019072855755,FALSE,TRUE,FALSE,FALSE,2
"21020","부산시서구","서구","부산시",1.229051033960303,1.272358776787917,0.78287977037015,2.0036855605876918,0.8242877678547026,FALSE,TRUE,FALSE,FALSE,2
"24050","광주시광산구","광산구","광주시",1.2128390776223095,1.2637462661289458,0.8026025789501519,2.007569270003837,0.8179718480356488,FALSE,TRUE,FALSE,FALSE,4
"31050","경기도부천시","경기도부천시","경기도",1.179205713337554,1.2219367682462277,0.8171053250471758,1.8637538596428738,0.8048109614487415,FALSE,TRUE,FALSE,FALSE,13
"21100","부산시사하구","사하구","부산시",1.2208134589658324,1.2698574444376507,0.751651673509914,2.064152786545761,0.8010661093285636,FALSE,TRUE,FALSE,FALSE,2
"23040","인천시연수구","연수구","인천시",1.2033034435537882,1.2572491057453956,0.7814294782421932,2.0334060752561403,0.796877731480884,FALSE,FALSE,FALSE,FALSE,4
"21040","부산시영도구","영도구","부산시",1.2174806778773533,1.2671273332829487,0.7321750748161777,2.0820181761189276,0.7904538602612217,FALSE,FALSE,FALSE,FALSE,0
"36040","전라남도나주시","나주시","전라남도",1.190724784360431,1.2446791789941813,0.7730341644245005,2.020561810937192,0.7851687488077197,FALSE,FALSE,FALSE,FALSE,2
"38110","경상남도창원시","경상남도창원시","경상남도",1.1584680954723183,1.1877807879640911,0.783296226678864,1.7554932841565183,0.7796838307176845,FALSE,FALSE,FALSE,FALSE,9
"38320","경상남도함안군","함안군","경상남도",1.1728007668739053,1.2215347766142701,0.7561910199891108,1.9623647989415953,0.7716453996511419,FALSE,FALSE,FALSE,FALSE,2
"36450","전라남도장성군","장성군","전라남도",1.1890049307767174,1.250828327129713,0.7476852529051068,2.1032452338382366,0.7697931041974045,FALSE,FALSE,FALSE,FALSE,0
"38050","경상남도통영시","통영시","경상남도",1.18291500798921,1.2339095401043298,0.7393143528328253,2.0171326398093585,0.7693941287683909,FALSE,FALSE,FALSE,FALSE,2
"36370","전라남도화순군","화순군","전라남도",1.1777047642493679,1.2329532814295878,0.7486045362187532,2.0292198220343782,0.7629021521453687,FALSE,FALSE,FALSE,FALSE,1
"24010","광주시동구","동구","광주시",1.1656385713401942,1.2170554946785654,0.7390965124109504,1.9842983381840356,0.748891760747582,FALSE,FALSE,FALSE,FALSE,1
"23050","인천시남구","남동구","인천시",1.1383315084723113,1.1783930429994929,0.7701350420876184,1.8096531131611058,0.7422741101625212,FALSE,FALSE,FALSE,FALSE,5
"23020","인천시동구","동구","인천시",1.155089002692556,1.2020829634913075,0.736414216861914,1.9298264696193306,0.739216988881181,FALSE,FALSE,FALSE,FALSE,0
"23010","인천시중구","중구","인천시",1.1551046058361794,1.2014268989006363,0.7368977495058917,1.924142758749743,0.7392069639493293,FALSE,FALSE,FALSE,FALSE,1
"35370","전라북도고창군","고창군","전라북도",1.1551565247370599,1.218309245578943,0.7100317798792141,2.0874455467096222,0.7242375059526696,FALSE,FALSE,FALSE,FALSE,0
"38310","경상남도의령군","의령군","경상남도",1.1348955277438801,1.178147664189157,0.7241634925547716,1.878617556369101,0.7233440353745226,FALSE,FALSE,FALSE,FALSE,1
"36310","전라남도담양군","담양군","전라남도",1.1347327822055477,1.1787206380527506,0.7347548859095743,1.8707903958326604,0.722905910844486,FALSE,FALSE,FALSE,FALSE,0
"38340","경상남도고성군","고성군","경상남도",1.130938563632193,1.171449976777715,0.7064855415122642,1.8677444870918571,0.7112647190745889,FALSE,FALSE,FALSE,FALSE,0
"11020","서울시중구","중구","서울시",1.1297101834642682,1.1911408139540844,0.7356600188537392,1.9994245541336315,0.7074653239895701,FALSE,FALSE,FALSE,FALSE,5
"38030","경상남도진주시","진주시","경상남도",1.1188924994004552,1.1549769132687495,0.725477908724882,1.7895227297507246,0.7061100323532195,FALSE,FALSE,FALSE,FALSE,4
"31100","경기도고양시","경기도고양시","경기도",1.1009385154462656,1.1356880374147844,0.763806861282527,1.7011417238793103,0.6963132437778927,FALSE,FALSE,FALSE,FALSE,12
"11120","서울시은평구","은평구","서울시",1.1114185521910667,1.1589457107090297,0.743149140427284,1.8439629758336817,0.6947101981958816,FALSE,FALSE,FALSE,FALSE,6
"23320","인천시옹진군","옹진군","인천시",1.1313542642195415,1.1855013581519671,0.6790627282981667,1.9987317382793648,0.690768718615573,FALSE,FALSE,FALSE,TRUE,0
"23070","인천시계양구","계양구","인천시",1.1068822167061934,1.1440847905395868,0.7221179063369695,1.7744212352276847,0.6854107187354153,FALSE,FALSE,FALSE,FALSE,2
"23310","인천시강화군","강화군","인천시",1.1189121103227977,1.164277288058859,0.6912474649006455,1.8929165761413207,0.6843672286893995,FALSE,FALSE,FALSE,FALSE,0
"32350","강원도정선군","정선군","강원도",1.098653646144916,1.1600400805412894,0.699096484290637,1.975219818787636,0.6583780320962977,FALSE,FALSE,FALSE,FALSE,2
"31230","경기도김포시","김포시","경기도",1.09101213613973,1.1266856667279594,0.6992287536709112,1.7547618791585593,0.6568548910907224,FALSE,FALSE,FALSE,FALSE,2
"38330","경상남도창녕군","창녕군","경상남도",1.0869566302346438,1.1215559155605863,0.6910214984383263,1.7522555155578041,0.6553886178424004,FALSE,FALSE,FALSE,FALSE,0
"11130","서울시서대문구","서대문구","서울시",1.0816020140270686,1.1241653477772198,0.715681438199417,1.7745459635998733,0.6468791361250774,FALSE,FALSE,FALSE,FALSE,4
"32040","강원도동해시","동해시","강원도",1.0904320156668856,1.1544257052568678,0.6696211333108888,2.0097549891011486,0.6377894133074662,FALSE,FALSE,FALSE,FALSE,2
"36320","전라남도곡성군","곡성군","전라남도",1.0803715205628401,1.1243768388352933,0.6632555038070257,1.8414123759273946,0.6326525919871069,FALSE,FALSE,FALSE,FALSE,1
"35010","전라북도전주시","전라북도전주시","전라북도",1.0683253351461734,1.1058850256063533,0.7214213623922309,1.7040070712216804,0.6311322112548496,FALSE,FALSE,FALSE,FALSE,11
"36420","전라남도무안군","무안군","전라남도",1.078304448099675,1.1211975880512306,0.6540122214277425,1.8366545921962685,0.6235358099136366,FALSE,FALSE,FALSE,FALSE,1
